,name,address,district,ratings,review_count,opening_hours,opening_hours_span,email_address,phones,web_page,payment_methods,products,services,marks,coordinates
1361,Restaurace Reda,"Biskupcova 25/1713, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,"{'Po': '10 - 23', 'Út': '10 - 23', 'St': '10 - 23', 'Čt': '10 - 23', 'Pá': '10 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 13.0, 'Út': 13.0, 'St': 13.0, 'Čt': 13.0, 'Pá': 13.0, 'So': 12.0, 'Ne': 12.0}",restaurace-reda@seznam.cz,{'hlavní telefon': '+420 777 238 142'},http://www.restaurace-reda.cz,['hotově'],,['Wi-Fi'],,"{'latitude': 50.08989, 'longitude': 14.47077}"
1362,RESTAURACE REDUTA,"Pařížská 19/203, 110 00 Praha 1-Josefov",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 222 327 260'},,,,,,"{'latitude': 50.090815, 'longitude': 14.41829}"
1363,RESTAURACE RETRO KAVÁRNA,"Francouzská 4/75, 120 00 Praha 2-Vinohrady",Praha 2,100.0,1,,,,{'hlavní telefon': '+420 603 176 111'},,,,,,"{'latitude': 50.074472, 'longitude': 14.437782}"
1364,Restaurace RockShard,"Na strži 40/1683, 140 00 Praha 4-Krč",Praha 4,0.0,0,"{'Po': '11 - 23:30', 'Út': '11 - 23:30', 'St': '11 - 23:30', 'Čt': '11 - 23:30', 'Pá': '11 - 23:30', 'So': '11 - 23:30', 'Ne': None}","{'Po': 12.5, 'Út': 12.5, 'St': 12.5, 'Čt': 12.5, 'Pá': 12.5, 'So': 12.5, 'Ne': None}",info@rockshard.cz,{'hlavní telefon': '+420 607 043 434'},http://www.rockshard.cz,"['SODEXO', 'hotově', 'TICKETRESTAURANT', 'CHEQUEDEJEUNER', 'American Express', 'VISA', 'MASTERCARD']","['steaky', 'hamburgery', 'saláty']","['catering', 'pořádání akcií', 'Wi-Fi']",,"{'latitude': 50.048594, 'longitude': 14.440833}"
1365,Restaurace ROTT,"Malé náměstí 4/138, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,rezervace@hotelrott.cz,"{'hlavní telefon': '+420 224 190 901', 'další telefon': '+420 224 216 761'}",http://www.hotelrott.cz,['hotově'],,"['restaurace', 'konferenční servis']",,"{'latitude': 50.086897, 'longitude': 14.419255}"
1366,RESTAURACE ROZMARÝNA,"nám. Mezi zahrádkami 23/1824, 106 00 Praha 10-Záběhlice",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 272 652 632'},,,,,,"{'latitude': 50.05993, 'longitude': 14.503964}"
1367,RESTAURACE ROZMITALKA,"K Podjezdu 9/1447, 140 00 Praha 4-Nusle",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 241 406 601'},,,,,,"{'latitude': 50.060758, 'longitude': 14.450842}"
1368,RESTAURACE RYBÍ TRH,"Týn 5/638, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '11:30 - 23:59', 'Út': '11:30 - 23:59', 'St': '11:30 - 23:59', 'Čt': '11:30 - 23:59', 'Pá': '11:30 - 23:59', 'So': '11:30 - 23:59', 'Ne': '11:30 - 23:59'}","{'Po': 12.48, 'Út': 12.48, 'St': 12.48, 'Čt': 12.48, 'Pá': 12.48, 'So': 12.48, 'Ne': 12.48}",,{'hlavní telefon': '+420 224 895 447'},,['hotově'],,,,"{'latitude': 50.08834, 'longitude': 14.4239}"
1369,Restaurace Salabka,"K Bohnicím 2/57, 171 00 Praha-Troja-Troja",Praha 7,0.0,0,"{'Po': None, 'Út': ['12 - 15', '17:30 - 22'], 'St': ['12 - 15', '17:30 - 22'], 'Čt': ['12 - 15', '17:30 - 22'], 'Pá': ['12 - 15', '17:30 - 22'], 'So': ['12 - 15', '17:30 - 22'], 'Ne': '12 - 15'}","{'Po': None, 'Út': 7.5, 'St': 7.5, 'Čt': 7.5, 'Pá': 7.5, 'So': 7.5, 'Ne': 3.0}",restaurant@salabka.cz,{'hlavní telefon': '+420 778 019 002'},http://www.salabka.cz,,,['ubytování'],,"{'latitude': 50.12073, 'longitude': 14.41037}"
1370,Restaurace Samurai,"Londýnská 73/379, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,"{'Po': '12 - 23:30', 'Út': '12 - 23:30', 'St': '12 - 23:30', 'Čt': '12 - 23:30', 'Pá': '12 - 23:30', 'So': '12 - 23:30', 'Ne': None}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': 11.5, 'Ne': None}",,{'hlavní telefon': '+420 222 515 330'},,['hotově'],['jídlo'],,,"{'latitude': 50.0761, 'longitude': 14.43272}"
1371,Restaurace Selský statek,"Ke mlýnu 1, 149 00 Praha-Újezd-Újezd",Praha 4,100.0,1,"{'Po': '10 - 22', 'Út': '10 - 22', 'St': '10 - 22', 'Čt': '10 - 22', 'Pá': '10 - 22', 'So': '11 - 23:59', 'Ne': '11 - 22'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.98, 'Ne': 11.0}",,{'hlavní telefon': '+420 272 690 002'},http://www.radev.cz,,"['koření', 'jídlo', 'pokrmy', 'alko', 'nealko', 'víno', 'předkrmy', 'denní menu', 'uzeniny', 'maso', 'saláty', 'ryby', 'špekáčky']","['diskotéky', 'restaurace', 'prodej', 'výroba', 'řízkománie', 'svatby', 'promoce', 'rauty', 'gril']",['Radev'],"{'latitude': 50.01326, 'longitude': 14.5462}"
1372,RESTAURACE SKALKA,"Goyova 4/2238, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,,,,"{'hlavní telefon': '+420 274 822 915', 'další telefon': '+420 274 810 698'}",,,,,,"{'latitude': 50.068176, 'longitude': 14.509618}"
1373,Restaurace Skleník Letňany,"Třinecká 673, 199 00 Praha 18-Letňany",Praha 9,0.0,0,"{'Po': '10:30 - 23', 'Út': '10:30 - 23', 'St': '10:30 - 23', 'Čt': '10:30 - 23', 'Pá': '10:30 - 23:59', 'So': '10:30 - 23:59', 'Ne': '10:30 - 23'}","{'Po': 12.5, 'Út': 12.5, 'St': 12.5, 'Čt': 12.5, 'Pá': 13.48, 'So': 13.48, 'Ne': 12.5}",sklenik.restaurace@email.cz,{'hlavní telefon': '+420 773 066 060'},http://www.sklenik-restaurace.cz,['hotově'],,,,"{'latitude': 50.13546, 'longitude': 14.51054}"
1374,RESTAURACE SKONTO ŠTOREK JAN,"Chlumecká 2420, 198 00 Praha 9-Horní Počernice",Praha 9,0.0,0,,,,"{'hlavní telefon': '+420 281 915 864', 'další telefon': '+420 281 915 865'}",,,,,,"{'latitude': 50.110673, 'longitude': 14.582352}"
1375,Restaurace Skopje,"Sokolovská 133/550, 180 00 Praha 8-Libeň",Praha 8,0.0,0,,,skopie-restaurace@seznam.cz,{'hlavní telefon': '+420 777 432 858'},http://restaurace-skopie.webnode.cz,['hotově'],,['denní menu'],,"{'latitude': 50.10238, 'longitude': 14.47539}"
1376,RESTAURACE SKOŘEPKA,"Jilská 2/527, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 224 214 715'},,,,,,"{'latitude': 50.084041, 'longitude': 14.418667}"
1377,Restaurace Skořepka,"Ovocný trh 17/568, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,restaurace@uzlateholva.eu,{'hlavní telefon': '+420 224 239 207'},,,,,,"{'latitude': 50.08687, 'longitude': 14.42528}"
1378,"Restaurace Sluneční terasa T-Anker, s.r. o.","Kolmá 6/682, 190 00 Praha 9-Vysočany",Praha 9,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",rezervace@t-anker.cz,{'hlavní telefon': '+420 722 445 474'},http://www.t-anker.cz/cs,,,"['restaurace', 'pivní speciály']",,"{'latitude': 50.10357, 'longitude': 14.5161}"
1379,RESTAURACE SOKOL,"Na Chobotě 2B/125, 163 00 Praha 17-Řepy",Praha 6,75.0,2,,,,{'hlavní telefon': '+420 235 322 836'},,,,,,"{'latitude': 50.06811, 'longitude': 14.294994}"
1380,RESTAURACE SONORA,"Radhošťská 5/2004, 130 00 Praha 3-Vinohrady",Praha 3,0.0,0,"{'Po': '10:30 - 22', 'Út': '10:30 - 22', 'St': '10:30 - 22', 'Čt': '10:30 - 22', 'Pá': '10:30 - 22', 'So': None, 'Ne': None}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': None, 'Ne': None}",info@restauracesonora.cz,"{'hlavní telefon': '+420 222 711 029', 'další telefon': '+420 736 671 441'}",http://restauracesonora.cz,"['CCS', 'MASTERCARD', 'hotově', 'VISA']",['platby možné stravenkama'],"['polední menu', 'jídlo s sebou', 'firemní akce']","['restaurace', 'mexická kuchyně']","{'latitude': 50.078123, 'longitude': 14.456731}"
1381,RESTAURACE SOVOVY MLÝNY - MUSEUM KAMPA,"U Sovových mlýnů 2/503, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 257 220 121'},,,,,,"{'latitude': 50.084032, 'longitude': 14.408469}"
1382,RESTAURACE SPARTA,"Nad Královskou oborou 11/161, 170 00 Praha 7-Bubeneč",Praha 7,0.0,0,,,,{'hlavní telefon': '+420 233 370 228'},,,,,,"{'latitude': 50.102746, 'longitude': 14.421833}"
1383,RESTAURACE SPARTA,"Michelská 41/107, 141 00 Praha 4-Michle",Praha 4,84.0,6,,,,{'hlavní telefon': '+420 733 524 114'},,,,,,"{'latitude': 50.051594, 'longitude': 14.457642}"
1384,Restaurace Sphera,"Komárkova 12/1299, 148 00 Praha 11-Chodov",Praha 4,0.0,0,,,info@sphera.cz,{'hlavní telefon': '+420 272 911 854'},http://www.sphera.cz,,,,,"{'latitude': 50.03694, 'longitude': 14.48212}"
1385,"Restaurace Spirit Bar - Spirit ART, v.o.s.","Dalimilova 2/760, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,"{'Po': '11 - 22', 'Út': '11 - 22', 'St': '11 - 22', 'Čt': '11 - 22', 'Pá': '11 - 22', 'So': '12 - 22', 'Ne': '12 - 22'}","{'Po': 11.0, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 10.0, 'Ne': 10.0}",r.sefrany@volny.cz,{'hlavní telefon': '+420 737 274 690'},http://www.spiritbar.cz,['hotově'],,,,"{'latitude': 50.085996, 'longitude': 14.448787}"
1386,RESTAURACE STARÁ ŠKOLA,"U Národní galerie 481, 156 00 Praha-Zbraslav-Zbraslav",Praha 5,0.0,0,,,restaurace@stara-skola.cz,{'hlavní telefon': '+420 602 627 380'},http://www.stara-skola.cz,,,,,"{'latitude': 49.977992, 'longitude': 14.394608}"
1387,RESTAURACE STARÉ ČASY,"Perunova 13/930, 130 00 Praha 3-Vinohrady",Praha 3,0.0,0,,,,{'hlavní telefon': '+420 222 510 122'},,,,,,"{'latitude': 50.076727, 'longitude': 14.453676}"
1388,RESTAURACE STARÉ ČASY,"Rytířská 4/411, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 224 239 569'},,,,,,"{'latitude': 50.083897, 'longitude': 14.421163}"
1389,RESTAURACE STAROCHODOVSKÁ 28,"Starochodovská 64/28, 149 00 Praha 11-Chodov",Praha 4,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '12 - 23:59', 'Ne': '12 - 23:59'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 11.98, 'Ne': 11.98}",,{'hlavní telefon': '+420 272 953 671'},,['hotově'],,,,"{'latitude': 50.03085, 'longitude': 14.50298}"
1390,RESTAURACE STAROMÁČEK,"Dlouhá 4/610, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '11 - 23:59', 'Ne': '11 - 23:59'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 12.98, 'Ne': 12.98}",,"{'hlavní telefon': '+420 222 311 366', 'další telefon': '+420 736 766 078'}",http://www.staromacek.cz,,,['restaurace'],,"{'latitude': 50.088663, 'longitude': 14.421967}"
1391,RESTAURACE STAROSMÍCHOVSKÁ PIVNICE U BÍLÉHO LVA,"Na Bělidle 30/310, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 257 316 731'},,,,,,"{'latitude': 50.071859, 'longitude': 14.406247}"
1392,Restaurace Statečný kohout,"Budějovická 69/635, 140 00 Praha 4-Krč",Praha 4,0.0,0,,,statecnykohout@gmail.com,{'hlavní telefon': '+420 602 659 257'},http://www.nasepivovary.cz/restaurace-statecny-kohout/,,,,,"{'latitude': 50.03969, 'longitude': 14.45849}"
1393,Restaurace Stodola,"Starokolínská 242, 190 16 Praha 21-Újezd nad Lesy",Praha 9,0.0,0,,,lamark@atlas.cz,{'hlavní telefon': '+420 281 861 486'},http://www.restaurace-stodola.eu,,,,,"{'latitude': 50.0786, 'longitude': 14.64797}"
1394,RESTAURACE STODOLA,"Kupeckého 2/832, 149 00 Praha 11-Háje",Praha 4,0.0,0,,,,"{'hlavní telefon': '+420 272 916 907', 'další telefon': '+420 773 688 138'}",,['hotově'],"['zahrádka', 'živá hudba']",,,"{'latitude': 50.031681, 'longitude': 14.527012}"
1395,Restaurace Století,"Karoliny Světlé 21/320, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '12 - 23:59', 'Út': '12 - 23:59', 'St': '12 - 23:59', 'Čt': '12 - 23:59', 'Pá': '12 - 23:59', 'So': '12 - 23:59', 'Ne': '12 - 23:59'}","{'Po': 11.98, 'Út': 11.98, 'St': 11.98, 'Čt': 11.98, 'Pá': 11.98, 'So': 11.98, 'Ne': 11.98}",stoleti@stoleti.cz,{'hlavní telefon': '+420 222 220 008'},http://www.stoleti.cz,['hotově'],,"['Nekuřácká restaurace', 'Zahrádka']",,"{'latitude': 50.083051, 'longitude': 14.41445}"
1396,Restaurace Summa Arx,"Mikuláše z Husi 1/1709, 140 00 Praha 4-Nusle",Praha 4,0.0,0,"{'Po': '8 - 23', 'Út': '8 - 23', 'St': '8 - 23', 'Čt': '8 - 23', 'Pá': '8 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 15.0, 'Út': 15.0, 'St': 15.0, 'Čt': 15.0, 'Pá': 15.0, 'So': 12.0, 'Ne': 12.0}",restaurace@summaarx.cz,{'hlavní telefon': '+420 241 405 964'},http://www.summaarx.cz/,"['hotově', 'TICKETRESTAURANT', 'SODEXO', 'VISA', 'MASTERCARD', 'CHEQUEDEJEUNER', 'faktura']",,,,"{'latitude': 50.059527, 'longitude': 14.425948}"
1397,RESTAURACE SVATÉ PEKLO,"Hlavní 101/684, 141 00 Praha 4-Záběhlice",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 272 761 837'},,,,,,"{'latitude': 50.045702, 'longitude': 14.481441}"
1398,RESTAURACE ŠÁRKA,"Nad Lávkou 5/790, 160 00 Praha 6-Vokovice",Praha 6,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '12 - 23', 'Ne': '12 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 11.0, 'Ne': 11.0}",,{'hlavní telefon': '+420 235 315 235'},http://www.restauracesarka.com,['hotově'],,['restaurace'],,"{'latitude': 50.098014, 'longitude': 14.342592}"
1399,RESTAURACE ŠIMANDA,"Šimanovská 47, 198 00 Praha 9-Kyje",Praha 9,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23:59', 'So': ['0 - 1', '11 - 23:59'], 'Ne': ['0 - 1', '11 - 23']}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.98, 'So': 13.98, 'Ne': 13.0}",rezervace@simanda.cz,"{'hlavní telefon': '+420 222 233 999', 'další telefon': '+420 281 922 999'}",http://www.simanda.cz/restaurace/,"['VISA', 'hotově', 'MASTERCARD']","['hotovky', 'minutky', 'pivo']","['bezbariérový přístup', 'dětský koutek', 'možný vstup se psy']",,"{'latitude': 50.09771, 'longitude': 14.543761}"
1400,RESTAURACE ŠKODA LÁSKY,"Zbraslavské nám. 453, 156 00 Praha-Zbraslav-Zbraslav",Praha 5,0.0,0,,,,{'hlavní telefon': '+420 257 923 316'},,,,,,"{'latitude': 49.975717, 'longitude': 14.392763}"
1401,RESTAURACE TAPAS BAR MIRÓ,"Štefánikova 46/321, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '17 - 23:59', 'Ne': '17 - 23'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 6.98, 'Ne': 6.0}",info@tapasbarmiro.cz,{'hlavní telefon': '+420 257 314 220'},http://www.tapasbarmiro.cz,"['VISA', 'TICKETRESTAURANT', 'MASTERCARD', 'hotově']",['španělské produkty'],,,"{'latitude': 50.07747, 'longitude': 14.40441}"
1402,Restaurace Teodor,"Mikuleckého 12/1313, 147 00 Praha 4-Braník",Praha 4,0.0,0,"{'Po': '10:30 - 23', 'Út': '10:30 - 23', 'St': '10:30 - 23', 'Čt': '10:30 - 23', 'Pá': '10:30 - 23', 'So': '10:30 - 23', 'Ne': '10:30 - 23'}","{'Po': 12.5, 'Út': 12.5, 'St': 12.5, 'Čt': 12.5, 'Pá': 12.5, 'So': 12.5, 'Ne': 12.5}",randacek.martin@seznam.cz,{'hlavní telefon': '+420 601 200 183'},http://www.restauraceteodor.cz,,,['Denní nabídka hotových jídel'],,"{'latitude': 50.03047, 'longitude': 14.426551}"
1403,RESTAURACE TERASY,"Štúrova 6/1308, 142 00 Praha 4-Krč",Praha 4,10.0,1,,,,{'hlavní telefon': '+420 241 727 004'},,,,,,"{'latitude': 50.021294, 'longitude': 14.451808}"
1404,Restaurace The Pind,"Korunní 67/1151, 130 00 Praha 3-Vinohrady",Praha 3,0.0,0,,,,{'hlavní telefon': '+420 222 516 085'},,,,,,"{'latitude': 50.075491, 'longitude': 14.449335}"
1405,Restaurace Tiebreak,"Ostrov Štvanice 38, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,,,info@restauracetiebreak.cz,{'hlavní telefon': '+420 736 653 292'},https://www.restauracetiebreak.com,,,,,"{'latitude': 50.09625, 'longitude': 14.44012}"
1406,Restaurace TITANIC - Tomáš SPOUSTA,"Štěpánská 24/615, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '17 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 6.0}",restauracetitanic@seznam.cz,{'hlavní telefon': '+420 296 226 282'},http://www.restauracetitanic.cz,['hotově'],,,,"{'latitude': 50.078725, 'longitude': 14.425658}"
1407,RESTAURACE TLUSTÁ KOALA,"Senovážná 8/1394, 110 00 Praha 1-Nové Město",Praha 1,100.0,1,,,,"{'hlavní telefon': '+420 222 245 401', 'další telefon': '+420 224 226 005'}",,,,,,"{'latitude': 50.086493, 'longitude': 14.429293}"
1408,RESTAURACE TRIO,"Velešínská 659, 199 00 Praha 18-Letňany",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 286 920 133'},,,,,,"{'latitude': 50.140758, 'longitude': 14.510668}"
1409,RESTAURACE TRITON,"Václavské nám. 24, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11:30 - 23', 'Út': '11:30 - 23', 'St': '11:30 - 23', 'Čt': '11:30 - 23', 'Pá': '11:30 - 23', 'So': '11:30 - 23', 'Ne': '11:30 - 23'}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': 11.5, 'Ne': 11.5}",info@tritonrestaurant.cz,{'hlavní telefon': '+420 221 081 218'},http://www.tritonrestaurant.com,"['SODEXO', 'TICKETRESTAURANT', 'hotově', 'CHEQUEDEJEUNER']","['Česká a mezinárodní kuchyně', 'Čepované pivo', 'Denní menu']","['Catering', 'Firemní akce', 'Živá hudba']",,"{'latitude': 50.082612, 'longitude': 14.424828}"
1410,Restaurace Tukan,"Ústřední 26/36, 102 00 Praha-Štěrboholy-Štěrboholy",Praha 10,0.0,0,,,info@restauracetukan.cz,"{'hlavní telefon': '+420 272 701 534', 'další telefon': '+420 725 519 853'}",http://www.bowlingsterboholy.cz,,,,,"{'latitude': 50.071985, 'longitude': 14.553127}"
1411,Restaurace U Agamy,"Štítného 35/202, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,"{'Po': ['12 - 15', '18 - 23'], 'Út': ['12 - 15', '18 - 23'], 'St': ['12 - 15', '18 - 23'], 'Čt': ['12 - 15', '18 - 23'], 'Pá': ['12 - 15', '18 - 23'], 'So': '18 - 23', 'Ne': None}","{'Po': 8.0, 'Út': 8.0, 'St': 8.0, 'Čt': 8.0, 'Pá': 8.0, 'So': 5.0, 'Ne': None}",restaurace@uagamy.cz,{'hlavní telefon': '+420 607 868 427'},http://uagamy.cz,,,,,"{'latitude': 50.08518, 'longitude': 14.45322}"
1412,RESTAURACE U AMPEZÓNŮ,"Konviktská 12/297, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 224 211 399', 'další telefon': '+420 224 211 622'}",,,,,,"{'latitude': 50.083108, 'longitude': 14.415686}"
1413,Restaurace U Báby,"V podhájí 30/523, 147 00 Praha 4-Braník",Praha 4,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '11 - 23:59', 'Ne': '11 - 23:59'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 12.98, 'Ne': 12.98}",bababranik@seznam.cz,{'hlavní telefon': '+420 244 461 134'},http://www.bababranik.cz,['hotově'],"['hotová jídla, čepované pivo']",['restaurace'],,"{'latitude': 50.04383, 'longitude': 14.41891}"
1414,RESTAURACE U BANSETHŮ,"Táborská 49/389, 140 00 Praha 4-Nusle",Praha 4,92.0,1,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '11 - 23:59', 'Ne': '11 - 23:59'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 12.98, 'Ne': 12.98}",basta@ubansethu.cz,"{'hlavní telefon': '+420 724 582 721', 'další telefon': '+420 261 222 530', 'pivovar': '+420 602 295 403'}",http://www.ubansethu.cz,,,"['restaurace', 'pivovar', 'rozvoz kachen']",,"{'latitude': 50.06288, 'longitude': 14.43991}"
1415,RESTAURACE U BENEDIKTA,"Benediktská 11/722, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 224 826 912'},http://www.volny.cz/ubenedikta,"['hotově', 'TICKETRESTAURANT', 'American Express', 'MASTERCARD', 'VISA', 'SODEXO']",,,,"{'latitude': 50.090296, 'longitude': 14.427097}"
1416,RESTAURACE U BETLÉMSKÉ KAPLE,"Betlémské nám. 2/251, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",,{'hlavní telefon': '+420 222 221 639'},,['hotově'],"['firemní akce', 'tradiční česká kuchyně', 'specialita - pečené vepřové ocásky']","['restaurace', 'příjemná obsluha']","['stylová restaurace', 'obědy']","{'latitude': 50.084268, 'longitude': 14.416807}"
1417,RESTAURACE U BEZUCHŮ,"K Libuši 6/73, 148 00 Praha-Kunratice-Kunratice",Praha 4,0.0,0,,,,"{'hlavní telefon': '+420 244 401 699', 'další telefon': '+420 244 912 256'}",,,,,,"{'latitude': 50.013517, 'longitude': 14.483853}"
1418,RESTAURACE U BÍLÉ KRÁVY,"Rubešova 10/83, 120 00 Praha 2-Vinohrady",Praha 2,88.0,2,"{'Po': '11:30 - 23', 'Út': '11:30 - 23', 'St': '11:30 - 23', 'Čt': '11:30 - 23', 'Pá': '11:30 - 23', 'So': '17 - 23', 'Ne': None}","{'Po': 11.5, 'Út': 11.5, 'St': 11.5, 'Čt': 11.5, 'Pá': 11.5, 'So': 6.0, 'Ne': None}",apros@centrum.cz,"{'hlavní telefon': '+420 224 239 570', 'další telefon': '+420 224 231 834'}",http://www.bilakrava.cz,"['VISA', 'hotově', 'MASTERCARD']","['speciality z uzrálého masa', 'pastevně odchovaných', 'mladých býků']","['restaurace', 'obědy', 'večeře']",,"{'latitude': 50.077747, 'longitude': 14.432747}"
1419,Restaurace U Blekotů,"Mašínova 15/807, 182 00 Praha 8-Kobylisy",Praha 8,0.0,0,,,info@ublekotu.net,{'hlavní telefon': '+420 608 402 535'},http://www.ublekotu.net,,,,,"{'latitude': 50.13055, 'longitude': 14.45648}"
1420,RESTAURACE U BOBRA,"Českomoravská 13/213, 190 00 Praha 9-Libeň",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 266 313 541'},,,,,,"{'latitude': 50.103819, 'longitude': 14.488429}"
1421,Restaurace U Bohouše,"Polská 34/1261, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",rezervace@restauraceubohouse.cz,{'hlavní telefon': '+420 608 277 771'},http://www.restauraceubohouse.cz,"['VISA', 'MASTERCARD', 'hotově']",,"['Wi-Fi', 'nekuřácký prostor', 'salonek']",,"{'latitude': 50.07834, 'longitude': 14.44344}"
1422,RESTAURACE U BRÁZDŮ,"U Svobodárny 18/1511, 190 00 Praha 9-Libeň",Praha 9,100.0,1,,,,{'hlavní telefon': '+420 266 316 177'},,,,,,"{'latitude': 50.106547, 'longitude': 14.488741}"
